Datum;Zeitzone;von;bis;Datenkategorie;Datentyp;Einheit;reBAP unterdeckt;reBAP ueberdeckt
2020-06-01;CEST;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;-84,31;-84,31
2020-06-01;CEST;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;-13,42;-13,42
2020-06-01;CEST;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;-16,94;-16,94
2020-06-01;CEST;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;-11,58;-11,58
2020-06-01;CEST;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;5,08;5,08
2020-06-01;CEST;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;5,08;5,08
2020-06-01;CEST;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;46,38;46,38
2020-06-01;CEST;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;16,79;16,79
2020-06-01;CEST;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;-14,02;-14,02
2020-06-01;CEST;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;19,71;19,71
2020-06-01;CEST;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;6,26;6,26
2020-06-01;CEST;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;-98,11;-98,11
2020-06-01;CEST;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;-7,16;-7,16
2020-06-01;CEST;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;-8,70;-8,70
2020-06-01;CEST;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;51,21;51,21
2020-06-01;CEST;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;48,50;48,50
2020-06-01;CEST;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;69,11;69,11
2020-06-01;CEST;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;75,29;75,29
2020-06-01;CEST;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;78,17;78,17
2020-06-01;CEST;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;67,34;67,34
2020-06-01;CEST;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;33,74;33,74
2020-06-01;CEST;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;34,80;34,80
2020-06-01;CEST;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;46,13;46,13
2020-06-01;CEST;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;39,55;39,55
2020-06-01;CEST;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;36,31;36,31
2020-06-01;CEST;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;22,58;22,58
2020-06-01;CEST;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;12,14;12,14
2020-06-01;CEST;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;35,29;35,29
2020-06-01;CEST;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;42,47;42,47
2020-06-01;CEST;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;61,33;61,33
2020-06-01;CEST;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;35,11;35,11
2020-06-01;CEST;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;55,60;55,60
2020-06-01;CEST;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;34,74;34,74
2020-06-01;CEST;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;73,24;73,24
2020-06-01;CEST;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;-21,63;-21,63
2020-06-01;CEST;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;-45,63;-45,63
2020-06-01;CEST;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;34,23;34,23
2020-06-01;CEST;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;29,81;29,81
2020-06-01;CEST;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;14,42;14,42
2020-06-01;CEST;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;7,15;7,15
2020-06-01;CEST;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;36,07;36,07
2020-06-01;CEST;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;54,77;54,77
2020-06-01;CEST;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;22,55;22,55
2020-06-01;CEST;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;18,84;18,84
2020-06-01;CEST;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;26,38;26,38
2020-06-01;CEST;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;39,98;39,98
2020-06-01;CEST;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;37,95;37,95
2020-06-01;CEST;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;-71,54;-71,54
2020-06-01;CEST;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;83,91;83,91
2020-06-01;CEST;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;36,06;36,06
2020-06-01;CEST;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;-84,72;-84,72
2020-06-01;CEST;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;-170,57;-170,57
2020-06-01;CEST;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;-110,82;-110,82
2020-06-01;CEST;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;-75,25;-75,25
2020-06-01;CEST;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;-108,10;-108,10
2020-06-01;CEST;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;-85,70;-85,70
2020-06-01;CEST;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;-151,24;-151,24
2020-06-01;CEST;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;42,27;42,27
2020-06-01;CEST;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;-78,69;-78,69
2020-06-01;CEST;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;-105,46;-105,46
2020-06-01;CEST;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;25,75;25,75
2020-06-01;CEST;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;-88,77;-88,77
2020-06-01;CEST;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;-96,91;-96,91
2020-06-01;CEST;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;-168,24;-168,24
2020-06-01;CEST;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;8,71;8,71
2020-06-01;CEST;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;12,30;12,30
2020-06-01;CEST;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;58,43;58,43
2020-06-01;CEST;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;47,11;47,11
2020-06-01;CEST;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;-127,98;-127,98
2020-06-01;CEST;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;36,80;36,80
2020-06-01;CEST;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;50,71;50,71
2020-06-01;CEST;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;61,74;61,74
2020-06-01;CEST;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;51,08;51,08
2020-06-01;CEST;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;50,05;50,05
2020-06-01;CEST;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;98,24;98,24
2020-06-01;CEST;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;-101,23;-101,23
2020-06-01;CEST;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;-21,13;-21,13
2020-06-01;CEST;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;87,22;87,22
2020-06-01;CEST;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;57,60;57,60
2020-06-01;CEST;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;73,22;73,22
2020-06-01;CEST;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;73,84;73,84
2020-06-01;CEST;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;77,57;77,57
2020-06-01;CEST;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;69,80;69,80
2020-06-01;CEST;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;62,17;62,17
2020-06-01;CEST;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;-48,09;-48,09
2020-06-01;CEST;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;-13,07;-13,07
2020-06-01;CEST;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;-15,14;-15,14
2020-06-01;CEST;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;-33,04;-33,04
2020-06-01;CEST;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;-3,25;-3,25
2020-06-01;CEST;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;-30,35;-30,35
2020-06-01;CEST;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;-18,56;-18,56
2020-06-01;CEST;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;32,28;32,28
2020-06-01;CEST;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;69,55;69,55
2020-06-01;CEST;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;39,37;39,37
2020-06-01;CEST;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;22,45;22,45
2020-06-01;CEST;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;21,88;21,88
2020-06-02;CEST;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;11,53;11,53
2020-06-02;CEST;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;18,95;18,95
2020-06-02;CEST;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;21,43;21,43
2020-06-02;CEST;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;21,43;21,43
2020-06-02;CEST;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;36,52;36,52
2020-06-02;CEST;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;26,87;26,87
2020-06-02;CEST;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;19,13;19,13
2020-06-02;CEST;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;19,13;19,13
2020-06-02;CEST;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;15,99;15,99
2020-06-02;CEST;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;0,92;0,92
2020-06-02;CEST;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;3,71;3,71
2020-06-02;CEST;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;-6,83;-6,83
2020-06-02;CEST;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;6,10;6,10
2020-06-02;CEST;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;1,75;1,75
2020-06-02;CEST;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;12,64;12,64
2020-06-02;CEST;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;4,67;4,67
2020-06-02;CEST;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;9,09;9,09
2020-06-02;CEST;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;-7,81;-7,81
2020-06-02;CEST;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;-4,79;-4,79
2020-06-02;CEST;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;-2,59;-2,59
2020-06-02;CEST;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;-14,21;-14,21
2020-06-02;CEST;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;-58,19;-58,19
2020-06-02;CEST;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;-46,13;-46,13
2020-06-02;CEST;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;-9,07;-9,07
2020-06-02;CEST;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;127,74;127,74
2020-06-02;CEST;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;-60,79;-60,79
2020-06-02;CEST;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;-21,98;-21,98
2020-06-02;CEST;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;14,25;14,25
2020-06-02;CEST;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;18,60;18,60
2020-06-02;CEST;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;-2,03;-2,03
2020-06-02;CEST;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;57,74;57,74
2020-06-02;CEST;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;68,88;68,88
2020-06-02;CEST;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;69,89;69,89
2020-06-02;CEST;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;67,45;67,45
2020-06-02;CEST;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;61,88;61,88
2020-06-02;CEST;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;49,40;49,40
2020-06-02;CEST;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;105,21;105,21
2020-06-02;CEST;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;68,92;68,92
2020-06-02;CEST;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;57,34;57,34
2020-06-02;CEST;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;40,43;40,43
2020-06-02;CEST;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;52,84;52,84
2020-06-02;CEST;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;45,95;45,95
2020-06-02;CEST;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;28,88;28,88
2020-06-02;CEST;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;39,57;39,57
2020-06-02;CEST;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;38,08;38,08
2020-06-02;CEST;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;40,40;40,40
2020-06-02;CEST;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;41,89;41,89
2020-06-02;CEST;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;44,59;44,59
2020-06-02;CEST;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;40,79;40,79
2020-06-02;CEST;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;36,47;36,47
2020-06-02;CEST;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;26,85;26,85
2020-06-02;CEST;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;34,12;34,12
2020-06-02;CEST;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;216,91;216,91
2020-06-02;CEST;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;113,85;113,85
2020-06-02;CEST;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;70,90;70,90
2020-06-02;CEST;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;58,71;58,71
2020-06-02;CEST;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;61,85;61,85
2020-06-02;CEST;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;63,06;63,06
2020-06-02;CEST;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;57,19;57,19
2020-06-02;CEST;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;63,43;63,43
2020-06-02;CEST;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;55,98;55,98
2020-06-02;CEST;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;47,18;47,18
2020-06-02;CEST;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;34,58;34,58
2020-06-02;CEST;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;30,82;30,82
2020-06-02;CEST;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;28,68;28,68
2020-06-02;CEST;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;24,49;24,49
2020-06-02;CEST;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;24,49;24,49
2020-06-02;CEST;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;22,01;22,01
2020-06-02;CEST;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;36,29;36,29
2020-06-02;CEST;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;36,29;36,29
2020-06-02;CEST;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;56,05;56,05
2020-06-02;CEST;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;57,58;57,58
2020-06-02;CEST;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;46,60;46,60
2020-06-02;CEST;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;46,60;46,60
2020-06-02;CEST;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;90,41;90,41
2020-06-02;CEST;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;61,08;61,08
2020-06-02;CEST;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;60,17;60,17
2020-06-02;CEST;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;60,17;60,17
2020-06-02;CEST;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;107,42;107,42
2020-06-02;CEST;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;165,99;165,99
2020-06-02;CEST;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;79,66;79,66
2020-06-02;CEST;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;77,54;77,54
2020-06-02;CEST;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;70,85;70,85
2020-06-02;CEST;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;69,86;69,86
2020-06-02;CEST;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;61,01;61,01
2020-06-02;CEST;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;70,11;70,11
2020-06-02;CEST;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;54,43;54,43
2020-06-02;CEST;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;54,43;54,43
2020-06-02;CEST;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;102,99;102,99
2020-06-02;CEST;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;93,52;93,52
2020-06-02;CEST;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;64,98;64,98
2020-06-02;CEST;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;152,72;152,72
2020-06-02;CEST;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;246,74;246,74
2020-06-02;CEST;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;207,05;207,05
2020-06-02;CEST;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;-50,22;-50,22
2020-06-02;CEST;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;33,77;33,77
2020-06-03;CEST;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;50,03;50,03
2020-06-03;CEST;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;43,47;43,47
2020-06-03;CEST;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;29,21;29,21
2020-06-03;CEST;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;27,78;27,78
2020-06-03;CEST;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;69,20;69,20
2020-06-03;CEST;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;47,27;47,27
2020-06-03;CEST;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;46,30;46,30
2020-06-03;CEST;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;25,61;25,61
2020-06-03;CEST;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;47,13;47,13
2020-06-03;CEST;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;38,33;38,33
2020-06-03;CEST;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;29,53;29,53
2020-06-03;CEST;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;26,05;26,05
2020-06-03;CEST;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;31,95;31,95
2020-06-03;CEST;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;24,83;24,83
2020-06-03;CEST;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;24,83;24,83
2020-06-03;CEST;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;27,69;27,69
2020-06-03;CEST;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;24,58;24,58
2020-06-03;CEST;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;38,23;38,23
2020-06-03;CEST;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;36,83;36,83
2020-06-03;CEST;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;42,71;42,71
2020-06-03;CEST;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;24,53;24,53
2020-06-03;CEST;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;-9,45;-9,45
2020-06-03;CEST;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;-47,33;-47,33
2020-06-03;CEST;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;43,23;43,23
2020-06-03;CEST;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;42,54;42,54
2020-06-03;CEST;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;42,54;42,54
2020-06-03;CEST;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;52,19;52,19
2020-06-03;CEST;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;58,04;58,04
2020-06-03;CEST;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;61,68;61,68
2020-06-03;CEST;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;61,68;61,68
2020-06-03;CEST;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;61,68;61,68
2020-06-03;CEST;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;-0,20;-0,20
2020-06-03;CEST;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;1,73;1,73
2020-06-03;CEST;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;71,25;71,25
2020-06-03;CEST;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;22,68;22,68
2020-06-03;CEST;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;43,20;43,20
2020-06-03;CEST;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;40,81;40,81
2020-06-03;CEST;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;36,35;36,35
2020-06-03;CEST;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;31,55;31,55
2020-06-03;CEST;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;31,55;31,55
2020-06-03;CEST;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;3,66;3,66
2020-06-03;CEST;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;-8,69;-8,69
2020-06-03;CEST;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;29,15;29,15
2020-06-03;CEST;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;29,15;29,15
2020-06-03;CEST;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;38,48;38,48
2020-06-03;CEST;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;35,74;35,74
2020-06-03;CEST;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;31,39;31,39
2020-06-03;CEST;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;38,40;38,40
2020-06-03;CEST;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;43,05;43,05
2020-06-03;CEST;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;36,13;36,13
2020-06-03;CEST;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;26,91;26,91
2020-06-03;CEST;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;26,91;26,91
2020-06-03;CEST;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;128,99;128,99
2020-06-03;CEST;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;129,87;129,87
2020-06-03;CEST;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;109,83;109,83
2020-06-03;CEST;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;106,24;106,24
2020-06-03;CEST;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;91,07;91,07
2020-06-03;CEST;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;56,91;56,91
2020-06-03;CEST;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;122,92;122,92
2020-06-03;CEST;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;131,74;131,74
2020-06-03;CEST;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;181,22;181,22
2020-06-03;CEST;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;50,24;50,24
2020-06-03;CEST;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;-3,55;-3,55
2020-06-03;CEST;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;-48,41;-48,41
2020-06-03;CEST;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;-160,39;-160,39
2020-06-03;CEST;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;-168,81;-168,81
2020-06-03;CEST;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;-154,78;-154,78
2020-06-03;CEST;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;113,46;113,46
2020-06-03;CEST;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;33,34;33,34
2020-06-03;CEST;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;-135,55;-135,55
2020-06-03;CEST;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;-29,55;-29,55
2020-06-03;CEST;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;69,77;69,77
2020-06-03;CEST;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;28,20;28,20
2020-06-03;CEST;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;88,48;88,48
2020-06-03;CEST;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;114,05;114,05
2020-06-03;CEST;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;175,82;175,82
2020-06-03;CEST;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;59,37;59,37
2020-06-03;CEST;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;78,74;78,74
2020-06-03;CEST;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;85,73;85,73
