Datum;Zeitzone;von;bis;Datenkategorie;Datentyp;Einheit;reBAP unterdeckt;reBAP ueberdeckt
2022-01-01;CET;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;-33,13;-33,13
2022-01-01;CET;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;-31,76;-31,76
2022-01-01;CET;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;188,49;188,49
2022-01-01;CET;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;158,48;158,48
2022-01-01;CET;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;82,43;82,43
2022-01-01;CET;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;-53,67;-53,67
2022-01-01;CET;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;55,25;55,25
2022-01-01;CET;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;50,99;50,99
2022-01-01;CET;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;66,70;66,70
2022-01-01;CET;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;21,35;21,35
2022-01-01;CET;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;34,71;34,71
2022-01-01;CET;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;9,65;9,65
2022-01-01;CET;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;-53,19;-53,19
2022-01-01;CET;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;-49,19;-49,19
2022-01-02;CET;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;-45,57;-45,57
2022-01-02;CET;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;-161,19;-161,19
2022-01-02;CET;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;-172,35;-172,35
2022-01-02;CET;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;-146,23;-146,23
2022-01-02;CET;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;-1056,12;-1056,12
2022-01-02;CET;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;-107,29;-107,29
2022-01-02;CET;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;-132,61;-132,61
2022-01-02;CET;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;185,12;185,12
2022-01-02;CET;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;-125,79;-125,79
2022-01-02;CET;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;-31,79;-31,79
2022-01-02;CET;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;-13,43;-13,43
2022-01-02;CET;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;156,50;156,50
2022-01-02;CET;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;119,31;119,31
2022-01-02;CET;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;-5,95;-5,95
2022-01-02;CET;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;-40,41;-40,41
2022-01-02;CET;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;-101,79;-101,79
2022-01-02;CET;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;80,62;80,62
2022-01-02;CET;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;-107,90;-107,90
2022-01-02;CET;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;-140,63;-140,63
2022-01-02;CET;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;32,81;32,81
2022-01-02;CET;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;-172,50;-172,50
2022-01-02;CET;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;-125,76;-125,76
2022-01-02;CET;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;-131,83;-131,83
2022-01-02;CET;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;56,59;56,59
2022-01-02;CET;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;-11,76;-11,76
2022-01-02;CET;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;-12,36;-12,36
2022-01-02;CET;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;-13,33;-13,33
2022-01-02;CET;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;129,35;129,35
2022-01-02;CET;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;169,47;169,47
2022-01-02;CET;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;166,40;166,40
2022-01-02;CET;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;135,48;135,48
2022-01-02;CET;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;-29,65;-29,65
2022-01-02;CET;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;-110,42;-110,42
2022-01-02;CET;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;-64,71;-64,71
2022-01-02;CET;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;-11,71;-11,71
2022-01-02;CET;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;-20,42;-20,42
2022-01-02;CET;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;-11,74;-11,74
2022-01-02;CET;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;-16,05;-16,05
2022-01-02;CET;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;-16,61;-16,61
2022-01-02;CET;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;-17,14;-17,14
2022-01-02;CET;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;-46,95;-46,95
2022-01-02;CET;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;-35,75;-35,75
2022-01-02;CET;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;-88,35;-88,35
2022-01-02;CET;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;-7,48;-7,48
2022-01-02;CET;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;-8,08;-8,08
2022-01-02;CET;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;-9,84;-9,84
2022-01-02;CET;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;-9,61;-9,61
2022-01-02;CET;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;-77,78;-77,78
2022-01-02;CET;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;-138,36;-138,36
2022-01-02;CET;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;-10,92;-10,92
2022-01-02;CET;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;225,78;225,78
2022-01-02;CET;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;212,31;212,31
2022-01-02;CET;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;-164,76;-164,76
2022-01-02;CET;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;-87,82;-87,82
2022-01-02;CET;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;-82,50;-82,50
2022-01-02;CET;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;-65,04;-65,04
2022-01-02;CET;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;-6,95;-6,95
2022-01-02;CET;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;-30,78;-30,78
2022-01-02;CET;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;-131,20;-131,20
2022-01-02;CET;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;-12,26;-12,26
2022-01-02;CET;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;-12,02;-12,02
2022-01-02;CET;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;-10,42;-10,42
2022-01-02;CET;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;-23,79;-23,79
2022-01-02;CET;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;140,75;140,75
2022-01-02;CET;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;-150,91;-150,91
2022-01-02;CET;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;-93,81;-93,81
2022-01-02;CET;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;119,17;119,17
2022-01-02;CET;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;125,15;125,15
2022-01-02;CET;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;140,63;140,63
2022-01-02;CET;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;154,68;154,68
2022-01-02;CET;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;149,68;149,68
2022-01-02;CET;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;-113,06;-113,06
2022-01-02;CET;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;-115,73;-115,73
2022-01-02;CET;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;-50,10;-50,10
2022-01-02;CET;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;-39,28;-39,28
2022-01-02;CET;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;127,18;127,18
2022-01-02;CET;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;-80,45;-80,45
2022-01-02;CET;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;-45,49;-45,49
2022-01-02;CET;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;169,38;169,38
2022-01-02;CET;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;39,59;39,59
2022-01-02;CET;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;117,16;117,16
2022-01-02;CET;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;-129,78;-129,78
2022-01-02;CET;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;156,59;156,59
2022-01-02;CET;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;174,68;174,68
2022-01-02;CET;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;-121,59;-121,59
2022-01-02;CET;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;-5,20;-5,20
2022-01-02;CET;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;199,54;199,54
2022-01-02;CET;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;118,55;118,55
2022-01-02;CET;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;118,55;118,55
2022-01-02;CET;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;176,59;176,59
2022-01-02;CET;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;282,16;282,16
2022-01-02;CET;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;194,39;194,39
2022-01-02;CET;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;126,81;126,81
2022-01-02;CET;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;-112,17;-112,17
2022-01-02;CET;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;151,34;151,34
2022-01-02;CET;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;-109,61;-109,61
2022-01-03;CET;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;-83,78;-83,78
2022-01-03;CET;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;-122,71;-122,71
2022-01-03;CET;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;-124,64;-124,64
2022-01-03;CET;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;-116,04;-116,04
2022-01-03;CET;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;-109,03;-109,03
2022-01-03;CET;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;128,38;128,38
2022-01-03;CET;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;15,49;15,49
2022-01-03;CET;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;-139,20;-139,20
2022-01-03;CET;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;-44,98;-44,98
2022-01-03;CET;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;-58,11;-58,11
2022-01-03;CET;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;-69,13;-69,13
2022-01-03;CET;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;-133,03;-133,03
2022-01-03;CET;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;-119,29;-119,29
2022-01-03;CET;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;-145,46;-145,46
2022-01-03;CET;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;-209,58;-209,58
2022-01-03;CET;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;-140,53;-140,53
2022-01-03;CET;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;21,69;21,69
2022-01-03;CET;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;111,02;111,02
2022-01-03;CET;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;-169,93;-169,93
2022-01-03;CET;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;163,01;163,01
2022-01-03;CET;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;139,83;139,83
2022-01-03;CET;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;-116,82;-116,82
2022-01-03;CET;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;-103,96;-103,96
2022-01-03;CET;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;6,83;6,83
2022-01-03;CET;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;-609,88;-609,88
2022-01-03;CET;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;-178,03;-178,03
2022-01-03;CET;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;16,07;16,07
2022-01-03;CET;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;-39,42;-39,42
2022-01-03;CET;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;-135,22;-135,22
2022-01-03;CET;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;157,14;157,14
2022-01-03;CET;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;94,93;94,93
2022-01-03;CET;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;84,45;84,45
2022-01-03;CET;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;105,59;105,59
2022-01-03;CET;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;-47,76;-47,76
2022-01-03;CET;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;35,29;35,29
2022-01-03;CET;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;43,36;43,36
2022-01-03;CET;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;207,45;207,45
2022-01-03;CET;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;80,19;80,19
2022-01-03;CET;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;80,84;80,84
2022-01-03;CET;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;230,23;230,23
2022-01-03;CET;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;259,37;259,37
2022-01-03;CET;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;247,47;247,47
2022-01-03;CET;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;235,39;235,39
2022-01-03;CET;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;-15,86;-15,86
2022-01-03;CET;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;54,22;54,22
2022-01-03;CET;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;52,49;52,49
2022-01-03;CET;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;61,87;61,87
2022-01-03;CET;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;83,48;83,48
2022-01-03;CET;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;250,23;250,23
2022-01-03;CET;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;201,85;201,85
2022-01-03;CET;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;261,58;261,58
2022-01-03;CET;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;198,10;198,10
2022-01-03;CET;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;225,53;225,53
2022-01-03;CET;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;-12,24;-12,24
2022-01-03;CET;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;154,54;154,54
2022-01-03;CET;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;-4,08;-4,08
2022-01-03;CET;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;-21,71;-21,71
2022-01-03;CET;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;84,25;84,25
2022-01-03;CET;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;85,30;85,30
2022-01-03;CET;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;72,93;72,93
2022-01-03;CET;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;-50,73;-50,73
2022-01-03;CET;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;96,30;96,30
2022-01-03;CET;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;319,80;319,80
2022-01-03;CET;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;98,52;98,52
2022-01-03;CET;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;69,00;69,00
2022-01-03;CET;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;73,38;73,38
2022-01-03;CET;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;89,79;89,79
2022-01-03;CET;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;90,52;90,52
2022-01-03;CET;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;66,19;66,19
2022-01-03;CET;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;109,80;109,80
2022-01-03;CET;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;108,86;108,86
2022-01-03;CET;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;91,96;91,96
2022-01-03;CET;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;11,24;11,24
2022-01-03;CET;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;181,01;181,01
2022-01-03;CET;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;44,86;44,86
2022-01-03;CET;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;106,93;106,93
2022-01-03;CET;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;352,92;352,92
2022-01-03;CET;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;359,93;359,93
2022-01-03;CET;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;343,49;343,49
2022-01-03;CET;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;214,46;214,46
