Datum;Zeitzone;von;bis;Datenkategorie;Datentyp;Einheit;reBAP unterdeckt;reBAP ueberdeckt
2023-01-01;CET;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;-77,82;-77,82
2023-01-01;CET;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;183,06;183,06
2023-01-01;CET;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;181,81;181,81
2023-01-01;CET;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;-188,05;-188,05
2023-01-01;CET;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;-151,26;-151,26
2023-01-01;CET;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;-59,97;-59,97
2023-01-01;CET;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;182,26;182,26
2023-01-01;CET;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;-2919,03;-2919,03
2023-01-01;CET;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;-1007,76;-1007,76
2023-01-01;CET;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;276,06;276,06
2023-01-01;CET;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;197,11;197,11
2023-01-01;CET;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;200,01;200,01
2023-01-01;CET;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;-82,79;-82,79
2023-01-01;CET;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;-55,58;-55,58
2023-01-01;CET;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;-83,48;-83,48
2023-01-01;CET;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;-13,79;-13,79
2023-01-01;CET;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;-91,69;-91,69
2023-01-01;CET;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;-63,87;-63,87
2023-01-01;CET;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;209,07;209,07
2023-01-01;CET;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;260,32;260,32
2023-01-01;CET;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;203,20;203,20
2023-01-01;CET;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;183,73;183,73
2023-01-01;CET;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;-67,17;-67,17
2023-01-01;CET;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;-180,57;-180,57
2023-01-01;CET;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;-78,34;-78,34
2023-01-01;CET;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;-69,89;-69,89
2023-01-01;CET;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;-77,80;-77,80
2023-01-01;CET;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;-40,92;-40,92
2023-01-01;CET;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;-83,82;-83,82
2023-01-01;CET;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;-114,98;-114,98
2023-01-01;CET;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;-65,28;-65,28
2023-01-01;CET;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;199,14;199,14
2023-01-01;CET;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;181,78;181,78
2023-01-01;CET;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;160,00;160,00
2023-01-01;CET;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;160,00;160,00
2023-01-01;CET;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;-37,44;-37,44
2023-01-01;CET;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;-29,62;-29,62
2023-01-01;CET;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;168,20;168,20
2023-01-01;CET;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;180,92;180,92
2023-01-01;CET;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;206,15;206,15
2023-01-01;CET;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;202,82;202,82
2023-01-01;CET;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;203,16;203,16
2023-01-01;CET;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;201,17;201,17
2023-01-01;CET;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;201,15;201,15
2023-01-01;CET;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;-59,96;-59,96
2023-01-01;CET;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;-61,95;-61,95
2023-01-01;CET;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;-228,92;-228,92
2023-01-02;CET;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;-123,13;-123,13
2023-01-02;CET;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;-151,25;-151,25
2023-01-02;CET;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;-64,68;-64,68
2023-01-02;CET;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;179,40;179,40
2023-01-02;CET;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;-50,87;-50,87
2023-01-02;CET;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;-138,56;-138,56
2023-01-02;CET;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;-78,02;-78,02
2023-01-02;CET;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;-114,13;-114,13
2023-01-02;CET;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;-10,40;-10,40
2023-01-02;CET;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;-207,87;-207,87
2023-01-02;CET;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;-218,64;-218,64
2023-01-02;CET;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;-140,39;-140,39
2023-01-02;CET;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;-20,04;-20,04
2023-01-02;CET;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;-62,18;-62,18
2023-01-02;CET;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;-63,25;-63,25
2023-01-02;CET;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;-63,84;-63,84
2023-01-02;CET;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;-62,34;-62,34
2023-01-02;CET;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;-46,57;-46,57
2023-01-02;CET;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;-27,08;-27,08
2023-01-02;CET;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;-99,06;-99,06
2023-01-02;CET;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;-213,56;-213,56
2023-01-02;CET;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;-129,08;-129,08
2023-01-02;CET;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;-102,62;-102,62
2023-01-02;CET;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;-67,46;-67,46
2023-01-02;CET;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;-171,46;-171,46
2023-01-02;CET;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;-129,88;-129,88
2023-01-02;CET;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;-273,61;-273,61
2023-01-02;CET;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;-258,89;-258,89
2023-01-02;CET;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;-220,27;-220,27
2023-01-02;CET;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;-195,15;-195,15
2023-01-02;CET;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;-119,50;-119,50
2023-01-02;CET;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;-304,08;-304,08
2023-01-02;CET;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;-239,61;-239,61
2023-01-02;CET;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;-249,73;-249,73
2023-01-02;CET;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;-83,30;-83,30
2023-01-02;CET;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;-91,29;-91,29
2023-01-02;CET;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;-5,12;-5,12
2023-01-02;CET;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;9,85;9,85
2023-01-02;CET;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;184,66;184,66
2023-01-02;CET;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;296,94;296,94
2023-01-02;CET;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;236,22;236,22
2023-01-02;CET;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;235,92;235,92
2023-01-02;CET;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;268,09;268,09
2023-01-02;CET;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;263,09;263,09
2023-01-02;CET;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;4,02;4,02
2023-01-02;CET;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;-13,57;-13,57
2023-01-02;CET;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;-4,87;-4,87
2023-01-02;CET;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;15,51;15,51
2023-01-02;CET;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;7,83;7,83
2023-01-02;CET;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;11,93;11,93
2023-01-02;CET;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;198,80;198,80
2023-01-02;CET;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;-0,58;-0,58
2023-01-02;CET;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;10,30;10,30
2023-01-02;CET;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;176,38;176,38
2023-01-02;CET;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;187,40;187,40
2023-01-02;CET;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;174,80;174,80
2023-01-02;CET;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;2,38;2,38
2023-01-02;CET;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;-3,88;-3,88
2023-01-02;CET;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;6,12;6,12
2023-01-02;CET;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;6,27;6,27
2023-01-02;CET;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;206,22;206,22
2023-01-02;CET;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;218,21;218,21
2023-01-02;CET;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;210,58;210,58
2023-01-02;CET;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;38,06;38,06
2023-01-02;CET;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;1,76;1,76
2023-01-02;CET;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;348,76;348,76
2023-01-02;CET;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;9,28;9,28
2023-01-02;CET;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;47,65;47,65
2023-01-02;CET;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;204,84;204,84
2023-01-02;CET;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;9,77;9,77
2023-01-02;CET;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;5,15;5,15
2023-01-02;CET;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;-87,66;-87,66
2023-01-02;CET;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;7,36;7,36
2023-01-02;CET;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;8,57;8,57
2023-01-02;CET;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;6,46;6,46
2023-01-02;CET;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;-10,60;-10,60
2023-01-02;CET;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;9,98;9,98
2023-01-02;CET;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;14,97;14,97
2023-01-02;CET;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;11,56;11,56
2023-01-02;CET;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;12,54;12,54
2023-01-02;CET;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;11,86;11,86
2023-01-02;CET;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;-37,69;-37,69
2023-01-02;CET;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;-8,88;-8,88
2023-01-02;CET;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;-69,84;-69,84
2023-01-02;CET;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;13,81;13,81
2023-01-02;CET;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;19,23;19,23
2023-01-02;CET;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;24,60;24,60
2023-01-02;CET;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;8,23;8,23
2023-01-02;CET;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;51,49;51,49
2023-01-02;CET;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;29,45;29,45
2023-01-02;CET;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;12,95;12,95
2023-01-02;CET;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;14,30;14,30
2023-01-02;CET;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;14,49;14,49
2023-01-02;CET;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;-12,45;-12,45
2023-01-02;CET;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;-0,46;-0,46
2023-01-02;CET;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;9,72;9,72
2023-01-03;CET;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;32,49;32,49
2023-01-03;CET;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;17,78;17,78
2023-01-03;CET;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;15,65;15,65
2023-01-03;CET;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;14,39;14,39
2023-01-03;CET;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;13,36;13,36
2023-01-03;CET;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;14,46;14,46
2023-01-03;CET;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;15,25;15,25
2023-01-03;CET;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;16,50;16,50
2023-01-03;CET;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;18,83;18,83
2023-01-03;CET;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;10,14;10,14
2023-01-03;CET;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;48,86;48,86
2023-01-03;CET;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;187,09;187,09
2023-01-03;CET;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;275,90;275,90
2023-01-03;CET;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;187,88;187,88
2023-01-03;CET;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;185,32;185,32
2023-01-03;CET;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;26,49;26,49
2023-01-03;CET;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;43,64;43,64
2023-01-03;CET;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;54,08;54,08
2023-01-03;CET;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;28,41;28,41
2023-01-03;CET;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;42,26;42,26
2023-01-03;CET;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;28,45;28,45
2023-01-03;CET;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;19,88;19,88
2023-01-03;CET;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;43,44;43,44
2023-01-03;CET;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;22,59;22,59
2023-01-03;CET;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;25,71;25,71
2023-01-03;CET;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;-19,93;-19,93
2023-01-03;CET;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;-52,75;-52,75
2023-01-03;CET;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;34,44;34,44
2023-01-03;CET;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;-47,21;-47,21
2023-01-03;CET;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;-162,58;-162,58
2023-01-03;CET;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;47,24;47,24
2023-01-03;CET;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;61,54;61,54
2023-01-03;CET;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;45,33;45,33
2023-01-03;CET;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;43,94;43,94
2023-01-03;CET;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;61,70;61,70
2023-01-03;CET;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;65,63;65,63
2023-01-03;CET;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;-54,61;-54,61
2023-01-03;CET;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;286,24;286,24
2023-01-03;CET;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;53,69;53,69
2023-01-03;CET;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;45,79;45,79
2023-01-03;CET;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;47,77;47,77
2023-01-03;CET;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;-15,10;-15,10
2023-01-03;CET;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;-36,07;-36,07
2023-01-03;CET;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;46,80;46,80
2023-01-03;CET;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;38,33;38,33
2023-01-03;CET;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;50,13;50,13
2023-01-03;CET;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;57,73;57,73
2023-01-03;CET;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;51,09;51,09
2023-01-03;CET;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;49,81;49,81
2023-01-03;CET;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;49,65;49,65
2023-01-03;CET;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;56,71;56,71
2023-01-03;CET;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;64,88;64,88
2023-01-03;CET;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;54,57;54,57
2023-01-03;CET;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;56,56;56,56
2023-01-03;CET;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;60,02;60,02
2023-01-03;CET;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;46,93;46,93
2023-01-03;CET;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;45,17;45,17
2023-01-03;CET;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;61,88;61,88
2023-01-03;CET;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;63,07;63,07
2023-01-03;CET;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;69,24;69,24
2023-01-03;CET;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;56,67;56,67
2023-01-03;CET;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;75,00;75,00
2023-01-03;CET;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;276,71;276,71
2023-01-03;CET;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;67,40;67,40
2023-01-03;CET;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;238,96;238,96
2023-01-03;CET;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;267,23;267,23
2023-01-03;CET;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;334,11;334,11
2023-01-03;CET;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;319,11;319,11
2023-01-03;CET;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;513,18;513,18
2023-01-03;CET;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;751,53;751,53
2023-01-03;CET;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;1014,19;1014,19
2023-01-03;CET;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;59,63;59,63
2023-01-03;CET;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;-47,81;-47,81
2023-01-03;CET;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;50,36;50,36
2023-01-03;CET;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;52,64;52,64
2023-01-03;CET;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;65,87;65,87
2023-01-03;CET;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;58,90;58,90
2023-01-03;CET;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;32,24;32,24
2023-01-03;CET;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;42,78;42,78
2023-01-03;CET;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;9,96;9,96
