Datum;Zeitzone;von;bis;Datenkategorie;Datentyp;Einheit;reBAP unterdeckt;reBAP ueberdeckt
2021-06-01;CEST;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;109,58;109,58
2021-06-01;CEST;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;149,39;149,39
2021-06-01;CEST;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;86,34;86,34
2021-06-01;CEST;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;84,82;84,82
2021-06-01;CEST;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;-41,54;-41,54
2021-06-01;CEST;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;-34,40;-34,40
2021-06-01;CEST;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;118,39;118,39
2021-06-01;CEST;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;9,54;9,54
2021-06-01;CEST;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;118,39;118,39
2021-06-01;CEST;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;95,83;95,83
2021-06-01;CEST;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;68,70;68,70
2021-06-01;CEST;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;68,36;68,36
2021-06-01;CEST;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;103,38;103,38
2021-06-01;CEST;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;103,73;103,73
2021-06-01;CEST;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;92,98;92,98
2021-06-01;CEST;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;76,96;76,96
2021-06-01;CEST;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;68,69;68,69
2021-06-01;CEST;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;80,11;80,11
2021-06-01;CEST;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;80,71;80,71
2021-06-01;CEST;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;98,41;98,41
2021-06-01;CEST;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;93,03;93,03
2021-06-01;CEST;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;82,44;82,44
2021-06-01;CEST;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;93,56;93,56
2021-06-01;CEST;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;98,98;98,98
2021-06-01;CEST;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;-44,68;-44,68
2021-06-01;CEST;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;116,57;116,57
2021-06-01;CEST;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;122,83;122,83
2021-06-01;CEST;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;128,84;128,84
2021-06-01;CEST;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;118,23;118,23
2021-06-01;CEST;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;127,64;127,64
2021-06-01;CEST;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;125,31;125,31
2021-06-01;CEST;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;124,44;124,44
2021-06-01;CEST;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;117,53;117,53
2021-06-01;CEST;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;141,39;141,39
2021-06-01;CEST;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;12,10;12,10
2021-06-01;CEST;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;27,82;27,82
2021-06-01;CEST;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;225,76;225,76
2021-06-01;CEST;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;35,13;35,13
2021-06-01;CEST;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;2,94;2,94
2021-06-01;CEST;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;0,88;0,88
2021-06-01;CEST;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;30,67;30,67
2021-06-01;CEST;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;26,88;26,88
2021-06-01;CEST;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;23,26;23,26
2021-06-01;CEST;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;9,22;9,22
2021-06-01;CEST;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;75,85;75,85
2021-06-01;CEST;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;58,86;58,86
2021-06-01;CEST;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;17,66;17,66
2021-06-01;CEST;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;79,52;79,52
2021-06-01;CEST;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;91,72;91,72
2021-06-01;CEST;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;83,39;83,39
2021-06-01;CEST;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;80,68;80,68
2021-06-01;CEST;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;80,26;80,26
2021-06-01;CEST;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;101,95;101,95
2021-06-01;CEST;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;91,16;91,16
2021-06-01;CEST;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;70,73;70,73
2021-06-01;CEST;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;80,82;80,82
2021-06-01;CEST;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;121,39;121,39
2021-06-01;CEST;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;27,10;27,10
2021-06-01;CEST;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;-56,15;-56,15
2021-06-01;CEST;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;27,19;27,19
2021-06-01;CEST;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;13,38;13,38
2021-06-01;CEST;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;113,57;113,57
2021-06-01;CEST;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;121,90;121,90
2021-06-01;CEST;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;89,00;89,00
2021-06-01;CEST;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;52,82;52,82
2021-06-01;CEST;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;-25,96;-25,96
2021-06-01;CEST;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;120,74;120,74
2021-06-01;CEST;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;-17,86;-17,86
2021-06-01;CEST;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;-58,42;-58,42
2021-06-01;CEST;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;81,47;81,47
2021-06-01;CEST;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;112,53;112,53
2021-06-01;CEST;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;126,39;126,39
2021-06-01;CEST;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;-11,34;-11,34
2021-06-01;CEST;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;-15,76;-15,76
2021-06-01;CEST;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;126,39;126,39
2021-06-01;CEST;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;-25,23;-25,23
2021-06-01;CEST;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;3,39;3,39
2021-06-01;CEST;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;31,17;31,17
2021-06-01;CEST;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;-24,74;-24,74
2021-06-01;CEST;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;119,24;119,24
2021-06-01;CEST;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;111,09;111,09
2021-06-01;CEST;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;118,36;118,36
2021-06-01;CEST;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;129,57;129,57
2021-06-01;CEST;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;129,67;129,67
2021-06-01;CEST;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;128,66;128,66
2021-06-01;CEST;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;50,58;50,58
2021-06-01;CEST;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;-27,24;-27,24
2021-06-01;CEST;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;92,72;92,72
2021-06-01;CEST;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;11,64;11,64
2021-06-01;CEST;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;120,42;120,42
2021-06-01;CEST;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;124,39;124,39
2021-06-01;CEST;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;4,71;4,71
2021-06-01;CEST;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;126,59;126,59
2021-06-01;CEST;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;105,73;105,73
2021-06-01;CEST;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;86,46;86,46
2021-06-01;CEST;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;-9,07;-9,07
2021-06-02;CEST;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;-50,57;-50,57
2021-06-02;CEST;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;23,86;23,86
2021-06-02;CEST;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;-8,16;-8,16
2021-06-02;CEST;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;-4,69;-4,69
2021-06-02;CEST;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;87,02;87,02
2021-06-02;CEST;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;109,58;109,58
2021-06-02;CEST;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;23,86;23,86
2021-06-02;CEST;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;-10,40;-10,40
2021-06-02;CEST;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;24,30;24,30
2021-06-02;CEST;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;2,79;2,79
2021-06-02;CEST;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;110,73;110,73
2021-06-02;CEST;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;82,55;82,55
2021-06-02;CEST;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;105,14;105,14
2021-06-02;CEST;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;99,90;99,90
2021-06-02;CEST;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;97,31;97,31
2021-06-02;CEST;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;86,02;86,02
2021-06-02;CEST;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;107,61;107,61
2021-06-02;CEST;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;97,07;97,07
2021-06-02;CEST;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;109,24;109,24
2021-06-02;CEST;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;96,27;96,27
2021-06-02;CEST;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;100,61;100,61
2021-06-02;CEST;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;82,58;82,58
2021-06-02;CEST;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;87,03;87,03
2021-06-02;CEST;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;19,25;19,25
2021-06-02;CEST;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;189,96;189,96
2021-06-02;CEST;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;168,99;168,99
2021-06-02;CEST;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;12,05;12,05
2021-06-02;CEST;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;127,39;127,39
2021-06-02;CEST;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;97,18;97,18
2021-06-02;CEST;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;101,94;101,94
2021-06-02;CEST;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;94,60;94,60
2021-06-02;CEST;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;219,00;219,00
2021-06-02;CEST;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;208,81;208,81
2021-06-02;CEST;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;44,22;44,22
2021-06-02;CEST;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;41,48;41,48
2021-06-02;CEST;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;31,19;31,19
2021-06-02;CEST;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;115,39;115,39
2021-06-02;CEST;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;111,01;111,01
2021-06-02;CEST;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;87,25;87,25
2021-06-02;CEST;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;-46,00;-46,00
2021-06-02;CEST;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;111,21;111,21
2021-06-02;CEST;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;106,76;106,76
2021-06-02;CEST;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;96,50;96,50
2021-06-02;CEST;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;77,32;77,32
2021-06-02;CEST;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;92,65;92,65
2021-06-02;CEST;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;87,57;87,57
2021-06-02;CEST;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;90,18;90,18
2021-06-02;CEST;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;72,29;72,29
2021-06-02;CEST;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;3,22;3,22
2021-06-02;CEST;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;-8,13;-8,13
2021-06-02;CEST;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;54,83;54,83
2021-06-02;CEST;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;40,10;40,10
2021-06-02;CEST;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;-13,73;-13,73
2021-06-02;CEST;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;20,35;20,35
2021-06-02;CEST;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;93,36;93,36
2021-06-02;CEST;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;93,04;93,04
2021-06-02;CEST;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;100,36;100,36
2021-06-02;CEST;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;104,46;104,46
2021-06-02;CEST;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;97,30;97,30
2021-06-02;CEST;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;101,43;101,43
2021-06-02;CEST;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;57,07;57,07
2021-06-02;CEST;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;80,64;80,64
2021-06-02;CEST;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;77,31;77,31
2021-06-02;CEST;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;103,39;103,39
2021-06-02;CEST;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;-58,39;-58,39
2021-06-02;CEST;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;122,28;122,28
2021-06-02;CEST;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;-58,87;-58,87
2021-06-02;CEST;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;107,27;107,27
2021-06-02;CEST;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;52,95;52,95
2021-06-02;CEST;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;79,67;79,67
2021-06-02;CEST;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;112,10;112,10
2021-06-02;CEST;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;110,57;110,57
2021-06-02;CEST;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;70,88;70,88
2021-06-02;CEST;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;122,28;122,28
2021-06-02;CEST;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;122,28;122,28
2021-06-02;CEST;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;122,28;122,28
2021-06-02;CEST;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;-25,52;-25,52
2021-06-02;CEST;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;91,92;91,92
2021-06-02;CEST;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;106,42;106,42
2021-06-02;CEST;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;118,57;118,57
2021-06-02;CEST;20:00;20:15;reBAP;Qualitätsgesichert;EUR/MWh;18,32;18,32
2021-06-02;CEST;20:15;20:30;reBAP;Qualitätsgesichert;EUR/MWh;100,26;100,26
2021-06-02;CEST;20:30;20:45;reBAP;Qualitätsgesichert;EUR/MWh;112,26;112,26
2021-06-02;CEST;20:45;21:00;reBAP;Qualitätsgesichert;EUR/MWh;102,12;102,12
2021-06-02;CEST;21:00;21:15;reBAP;Qualitätsgesichert;EUR/MWh;-37,03;-37,03
2021-06-02;CEST;21:15;21:30;reBAP;Qualitätsgesichert;EUR/MWh;35,72;35,72
2021-06-02;CEST;21:30;21:45;reBAP;Qualitätsgesichert;EUR/MWh;-21,99;-21,99
2021-06-02;CEST;21:45;22:00;reBAP;Qualitätsgesichert;EUR/MWh;-0,53;-0,53
2021-06-02;CEST;22:00;22:15;reBAP;Qualitätsgesichert;EUR/MWh;128,81;128,81
2021-06-02;CEST;22:15;22:30;reBAP;Qualitätsgesichert;EUR/MWh;-50,76;-50,76
2021-06-02;CEST;22:30;22:45;reBAP;Qualitätsgesichert;EUR/MWh;51,88;51,88
2021-06-02;CEST;22:45;23:00;reBAP;Qualitätsgesichert;EUR/MWh;40,99;40,99
2021-06-02;CEST;23:00;23:15;reBAP;Qualitätsgesichert;EUR/MWh;112,57;112,57
2021-06-02;CEST;23:15;23:30;reBAP;Qualitätsgesichert;EUR/MWh;95,21;95,21
2021-06-02;CEST;23:30;23:45;reBAP;Qualitätsgesichert;EUR/MWh;102,20;102,20
2021-06-02;CEST;23:45;00:00;reBAP;Qualitätsgesichert;EUR/MWh;87,18;87,18
2021-06-03;CEST;00:00;00:15;reBAP;Qualitätsgesichert;EUR/MWh;92,50;92,50
2021-06-03;CEST;00:15;00:30;reBAP;Qualitätsgesichert;EUR/MWh;99,27;99,27
2021-06-03;CEST;00:30;00:45;reBAP;Qualitätsgesichert;EUR/MWh;72,96;72,96
2021-06-03;CEST;00:45;01:00;reBAP;Qualitätsgesichert;EUR/MWh;60,98;60,98
2021-06-03;CEST;01:00;01:15;reBAP;Qualitätsgesichert;EUR/MWh;90,59;90,59
2021-06-03;CEST;01:15;01:30;reBAP;Qualitätsgesichert;EUR/MWh;78,71;78,71
2021-06-03;CEST;01:30;01:45;reBAP;Qualitätsgesichert;EUR/MWh;78,90;78,90
2021-06-03;CEST;01:45;02:00;reBAP;Qualitätsgesichert;EUR/MWh;75,57;75,57
2021-06-03;CEST;02:00;02:15;reBAP;Qualitätsgesichert;EUR/MWh;89,35;89,35
2021-06-03;CEST;02:15;02:30;reBAP;Qualitätsgesichert;EUR/MWh;85,87;85,87
2021-06-03;CEST;02:30;02:45;reBAP;Qualitätsgesichert;EUR/MWh;96,41;96,41
2021-06-03;CEST;02:45;03:00;reBAP;Qualitätsgesichert;EUR/MWh;77,10;77,10
2021-06-03;CEST;03:00;03:15;reBAP;Qualitätsgesichert;EUR/MWh;100,64;100,64
2021-06-03;CEST;03:15;03:30;reBAP;Qualitätsgesichert;EUR/MWh;98,00;98,00
2021-06-03;CEST;03:30;03:45;reBAP;Qualitätsgesichert;EUR/MWh;91,81;91,81
2021-06-03;CEST;03:45;04:00;reBAP;Qualitätsgesichert;EUR/MWh;96,44;96,44
2021-06-03;CEST;04:00;04:15;reBAP;Qualitätsgesichert;EUR/MWh;106,51;106,51
2021-06-03;CEST;04:15;04:30;reBAP;Qualitätsgesichert;EUR/MWh;95,96;95,96
2021-06-03;CEST;04:30;04:45;reBAP;Qualitätsgesichert;EUR/MWh;117,34;117,34
2021-06-03;CEST;04:45;05:00;reBAP;Qualitätsgesichert;EUR/MWh;102,31;102,31
2021-06-03;CEST;05:00;05:15;reBAP;Qualitätsgesichert;EUR/MWh;110,73;110,73
2021-06-03;CEST;05:15;05:30;reBAP;Qualitätsgesichert;EUR/MWh;-37,66;-37,66
2021-06-03;CEST;05:30;05:45;reBAP;Qualitätsgesichert;EUR/MWh;23,03;23,03
2021-06-03;CEST;05:45;06:00;reBAP;Qualitätsgesichert;EUR/MWh;100,00;100,00
2021-06-03;CEST;06:00;06:15;reBAP;Qualitätsgesichert;EUR/MWh;-31,28;-31,28
2021-06-03;CEST;06:15;06:30;reBAP;Qualitätsgesichert;EUR/MWh;121,83;121,83
2021-06-03;CEST;06:30;06:45;reBAP;Qualitätsgesichert;EUR/MWh;121,83;121,83
2021-06-03;CEST;06:45;07:00;reBAP;Qualitätsgesichert;EUR/MWh;-44,18;-44,18
2021-06-03;CEST;07:00;07:15;reBAP;Qualitätsgesichert;EUR/MWh;106,99;106,99
2021-06-03;CEST;07:15;07:30;reBAP;Qualitätsgesichert;EUR/MWh;121,15;121,15
2021-06-03;CEST;07:30;07:45;reBAP;Qualitätsgesichert;EUR/MWh;121,83;121,83
2021-06-03;CEST;07:45;08:00;reBAP;Qualitätsgesichert;EUR/MWh;127,39;127,39
2021-06-03;CEST;08:00;08:15;reBAP;Qualitätsgesichert;EUR/MWh;184,21;184,21
2021-06-03;CEST;08:15;08:30;reBAP;Qualitätsgesichert;EUR/MWh;142,40;142,40
2021-06-03;CEST;08:30;08:45;reBAP;Qualitätsgesichert;EUR/MWh;134,11;134,11
2021-06-03;CEST;08:45;09:00;reBAP;Qualitätsgesichert;EUR/MWh;125,54;125,54
2021-06-03;CEST;09:00;09:15;reBAP;Qualitätsgesichert;EUR/MWh;129,13;129,13
2021-06-03;CEST;09:15;09:30;reBAP;Qualitätsgesichert;EUR/MWh;119,19;119,19
2021-06-03;CEST;09:30;09:45;reBAP;Qualitätsgesichert;EUR/MWh;-27,70;-27,70
2021-06-03;CEST;09:45;10:00;reBAP;Qualitätsgesichert;EUR/MWh;-3,29;-3,29
2021-06-03;CEST;10:00;10:15;reBAP;Qualitätsgesichert;EUR/MWh;28,41;28,41
2021-06-03;CEST;10:15;10:30;reBAP;Qualitätsgesichert;EUR/MWh;24,47;24,47
2021-06-03;CEST;10:30;10:45;reBAP;Qualitätsgesichert;EUR/MWh;21,16;21,16
2021-06-03;CEST;10:45;11:00;reBAP;Qualitätsgesichert;EUR/MWh;115,39;115,39
2021-06-03;CEST;11:00;11:15;reBAP;Qualitätsgesichert;EUR/MWh;106,28;106,28
2021-06-03;CEST;11:15;11:30;reBAP;Qualitätsgesichert;EUR/MWh;110,56;110,56
2021-06-03;CEST;11:30;11:45;reBAP;Qualitätsgesichert;EUR/MWh;107,64;107,64
2021-06-03;CEST;11:45;12:00;reBAP;Qualitätsgesichert;EUR/MWh;115,60;115,60
2021-06-03;CEST;12:00;12:15;reBAP;Qualitätsgesichert;EUR/MWh;106,73;106,73
2021-06-03;CEST;12:15;12:30;reBAP;Qualitätsgesichert;EUR/MWh;91,45;91,45
2021-06-03;CEST;12:30;12:45;reBAP;Qualitätsgesichert;EUR/MWh;97,96;97,96
2021-06-03;CEST;12:45;13:00;reBAP;Qualitätsgesichert;EUR/MWh;104,77;104,77
2021-06-03;CEST;13:00;13:15;reBAP;Qualitätsgesichert;EUR/MWh;119,08;119,08
2021-06-03;CEST;13:15;13:30;reBAP;Qualitätsgesichert;EUR/MWh;120,57;120,57
2021-06-03;CEST;13:30;13:45;reBAP;Qualitätsgesichert;EUR/MWh;115,17;115,17
2021-06-03;CEST;13:45;14:00;reBAP;Qualitätsgesichert;EUR/MWh;111,97;111,97
2021-06-03;CEST;14:00;14:15;reBAP;Qualitätsgesichert;EUR/MWh;123,70;123,70
2021-06-03;CEST;14:15;14:30;reBAP;Qualitätsgesichert;EUR/MWh;118,28;118,28
2021-06-03;CEST;14:30;14:45;reBAP;Qualitätsgesichert;EUR/MWh;114,48;114,48
2021-06-03;CEST;14:45;15:00;reBAP;Qualitätsgesichert;EUR/MWh;115,99;115,99
2021-06-03;CEST;15:00;15:15;reBAP;Qualitätsgesichert;EUR/MWh;88,83;88,83
2021-06-03;CEST;15:15;15:30;reBAP;Qualitätsgesichert;EUR/MWh;87,07;87,07
2021-06-03;CEST;15:30;15:45;reBAP;Qualitätsgesichert;EUR/MWh;112,25;112,25
2021-06-03;CEST;15:45;16:00;reBAP;Qualitätsgesichert;EUR/MWh;106,33;106,33
2021-06-03;CEST;16:00;16:15;reBAP;Qualitätsgesichert;EUR/MWh;83,15;83,15
2021-06-03;CEST;16:15;16:30;reBAP;Qualitätsgesichert;EUR/MWh;114,04;114,04
2021-06-03;CEST;16:30;16:45;reBAP;Qualitätsgesichert;EUR/MWh;117,58;117,58
2021-06-03;CEST;16:45;17:00;reBAP;Qualitätsgesichert;EUR/MWh;41,59;41,59
2021-06-03;CEST;17:00;17:15;reBAP;Qualitätsgesichert;EUR/MWh;12,13;12,13
2021-06-03;CEST;17:15;17:30;reBAP;Qualitätsgesichert;EUR/MWh;23,12;23,12
2021-06-03;CEST;17:30;17:45;reBAP;Qualitätsgesichert;EUR/MWh;21,67;21,67
2021-06-03;CEST;17:45;18:00;reBAP;Qualitätsgesichert;EUR/MWh;33,35;33,35
2021-06-03;CEST;18:00;18:15;reBAP;Qualitätsgesichert;EUR/MWh;125,39;125,39
2021-06-03;CEST;18:15;18:30;reBAP;Qualitätsgesichert;EUR/MWh;25,77;25,77
2021-06-03;CEST;18:30;18:45;reBAP;Qualitätsgesichert;EUR/MWh;9,37;9,37
2021-06-03;CEST;18:45;19:00;reBAP;Qualitätsgesichert;EUR/MWh;-42,03;-42,03
2021-06-03;CEST;19:00;19:15;reBAP;Qualitätsgesichert;EUR/MWh;41,25;41,25
2021-06-03;CEST;19:15;19:30;reBAP;Qualitätsgesichert;EUR/MWh;127,91;127,91
2021-06-03;CEST;19:30;19:45;reBAP;Qualitätsgesichert;EUR/MWh;125,67;125,67
2021-06-03;CEST;19:45;20:00;reBAP;Qualitätsgesichert;EUR/MWh;135,38;135,38
